,pca1,pca2,pca3,label
59,-3.2736479127145794,0.863106643663925,1.412910370771308,blues
60,-4.128761901788268,0.3965425829474056,1.0217990441018194,blues
61,-5.8116205663499985,-0.5540040495662962,1.2445158264744087,blues
62,-0.389081774551844,-2.4968377298420803,4.210244319694417,blues
63,-3.5943076578646886,-0.7622953537994532,3.117091846091814,blues
64,-6.481566994684762,-0.6001288719947204,1.0180821518439196,blues
65,-3.7952982153056696,-1.5651720203698947,3.66309440129901,blues
66,-2.8842075739920445,-1.420656676530109,3.0183681566760088,blues
67,-3.4889732440712224,-1.309492440714798,2.923147563284227,blues
68,-4.568331491829934,-1.1736133471355,1.9578221414302648,blues
69,-2.884149100620605,-2.397215961057972,2.0781787273936625,blues
70,-2.0475501239605354,-2.006329985309169,2.4246314334330834,blues
71,-6.2379708887524234,-0.7695401453598373,1.0271230270306981,blues
72,-6.325027098490725,-0.7488220043587591,0.8509886525471239,blues
73,-3.966275110758126,0.8546161844471648,1.0505666864845242,blues
74,-2.844277360273576,0.7103683646580962,2.1944202556212105,blues
75,-2.5083795430291214,1.607608048081714,2.8140833222365935,blues
76,-4.511332940226564,1.1825904566842067,3.858478714355043,blues
77,-4.640223562037579,1.321170726248805,1.8545786509661066,blues
78,-6.361696005771997,1.1594884562539125,0.9685621919012372,blues
79,-6.607074210659378,1.6554087653882663,1.5049260993303466,blues
80,-2.0316036958413184,0.12322967106040067,1.729592307767183,blues
81,-4.620953617775649,0.380285801609817,1.6060574038228494,blues
82,-3.3182975386924127,-0.1587151257861481,2.6637572585004112,blues
83,-5.750412482521365,1.3422196760491685,1.3753293993704299,blues
84,-3.901765157326333,0.7027405782510383,1.611333044258288,blues
85,3.6570106560067406,-2.798730852546847,2.601906747238228,blues
86,3.1885630877812554,-1.347164017893305,0.0686108765324944,blues
87,1.9234848760308145,-1.9128244117776165,1.800856257548294,blues
88,-0.8183545352977094,-2.395114912864679,-2.373794767724805,blues
89,2.961317533160249,-2.7462452676078493,-2.5742148564332266,blues
90,3.018919418623619,-1.1918074218456443,2.1474805219887196,blues
91,0.849572548848699,-2.1657049103835937,-1.9642528182445063,blues
92,3.913740274022885,-2.2605205650965794,-1.0504877844891267,blues
93,-0.21058838010455105,-3.070489949393915,-5.3838538289979985,blues
94,2.286278094948852,-1.1903459008980757,-0.22898565391151038,blues
95,0.7357779269247035,-1.769267302346951,0.8282575425060921,blues
96,4.801478652149878,-5.81452995478815,1.9830930662402901,blues
97,1.0900567265351673,-1.6465769671183657,0.23446770791918717,blues
98,-4.789218179487309,-0.07223579066364402,1.6459572832569338,blues
99,0.680576835272052,-2.2057643293953415,-0.0824309835001316,blues
100,1.3066351481876906,-5.764651478189729,1.7911735860645843,classical
101,2.809433408945694,-6.591070412118371,1.1044128928101047,classical
102,-2.096249524277689,-4.371699911561128,-0.16699768766054743,classical
103,3.2639285211348628,-5.952388634928702,1.3902459134428347,classical
104,0.5034151050193759,-6.078931464711188,1.7569214045176411,classical
105,-0.3813979848571553,-4.430586690381464,-0.7002965867096665,classical
106,0.08011391157400667,-4.872327727502983,-0.5092912350412933,classical
107,1.3970703296825835,-4.4837256656411,-0.14655054999621747,classical
108,1.7677248925259819,-6.154924445231758,1.5927090340674814,classical
109,-0.462377408511169,-4.900726830204841,-1.3786353028980172,classical
110,2.282551757995935,-5.277718837141885,1.3378956676862397,classical
111,0.5430879703445929,-5.304717698424877,-3.509378344362411,classical
112,5.693369584267578,-7.68346161086024,2.280209688070825,classical
113,3.924261248768715,-5.601496678081529,1.0860109882896312,classical
114,1.6542314542285759,-5.838259195562711,-1.185585171819963,classical
115,7.973751640502772,-8.071482073048001,5.558759556700509,classical
116,0.6334842608216956,-5.738507824230965,-1.7904616817194932,classical
117,3.1901516495365687,-5.596977841971266,0.7339542846418012,classical
118,4.195920792711905,-5.30582268661135,-0.6628233340698643,classical
119,4.312108455359178,-5.9542845425472875,1.0800143312120363,classical
120,1.3759433968509955,-5.575051178275212,-1.0856107386234701,classical
121,1.4138950446470295,-4.690453108097297,-0.7179290640477473,classical
122,-0.2781299772806504,-4.5502474798898085,-2.187379883273082,classical
123,0.22601153041300143,-5.703041547219985,-1.74795042805721,classical
124,-1.4615869092858271,-4.874203351290632,-2.2967365761623575,classical
125,-2.480169028818577,-4.545934898390538,-3.0943856369492906,classical
126,3.1140172906362764,-5.356395233713655,-0.4760371015571288,classical
127,-0.3663355015745106,-5.95189275757506,-2.5577182127712024,classical
128,0.4222025293694647,-4.427404448636292,-1.9014703823396824,classical
129,4.424757051110384,-5.948596579119545,2.3409013897738697,classical
130,-0.07466846988613561,-4.857522661992639,-3.054079475027507,classical
131,1.0564228878650925,-5.024880953508393,-3.866548154282289,classical
132,-2.1537307480068426,-5.488652769964556,-6.021697638806893,classical
133,3.9992729948111934,-6.092405056352133,-1.0680967707729425,classical
134,4.939852143821231,-7.686112077051208,2.1166976637091093,classical
135,1.5650928229405747,-4.501967549527193,-2.986687626551529,classical
136,2.4566386688614212,-5.108581310858537,-2.1030873062978928,classical
137,2.162986503393441,-4.690860482959267,-0.6777037125873617,classical
138,0.48037846925287037,-4.6763914997018725,-2.4404990987211095,classical
139,4.498175788695039,-4.821481063156568,1.3825610578510685,classical
140,3.2032240662382407,-5.761144811158782,0.37448860053330857,classical
141,2.8065561806162718,-4.956120089698038,-0.2253236056182963,classical
142,-1.482767229957839,-3.806838279718203,-3.3949809893808984,classical
143,0.9275302947721703,-4.7540130857291105,-3.6089635057892746,classical
144,5.066615487595295,-6.651237108857469,0.24473337451158642,classical
145,0.8229404394034104,-4.53964095763495,-1.8824743399822343,classical
146,-3.623462869516342,-1.3810619218735256,-4.176853267852311,classical
147,-0.2635379366304861,-5.403001911582668,-3.6646932059554427,classical
148,0.95436917226069,-1.2477588586247073,-2.849466654705181,classical
149,-2.173652322502645,-0.22587015517564707,-3.778818985298892,classical
150,-1.61741506333552,-4.455571243763804,-4.8706831951817025,classical
151,0.6362693507126657,-0.8489873371232456,-3.266781029261822,classical
152,2.6423900854726865,-1.4976506207550484,-0.5527173725767708,classical
153,-2.2823986566069987,-1.5066631799163295,-3.5827166424351735,classical
154,6.413828037425449,-4.178901568340203,7.10701936824797,classical
155,4.389936732726422,-7.614483604931382,-1.690804129405327,classical
156,-2.371922852650381,-0.9055881291968699,-2.3210352874635927,classical
157,5.139086051774327,-5.047415298776626,-0.09400891275736054,classical
158,2.422676993905952,-5.890235028691738,-1.8133635409461812,classical
159,-1.4338674802951468,-3.2492414960256335,-4.754714392856978,classical
160,-1.8745516219577139,-2.3680887639523833,-4.6465497590850315,classical
161,2.0798865075207718,-4.78109716371407,-2.9207199793613876,classical
162,1.053507132404223,-2.3516382482198135,-4.91924698108705,classical
163,-0.02420893020215568,-5.639321887677663,-5.500133718964335,classical
164,2.015849210681538,-3.6195775013727447,-4.1034758507337115,classical
165,3.6626399589618077,-6.626277128036288,-2.0815706902285354,classical
166,2.978518887967515,-6.904442439442464,-2.8202735377498795,classical
167,4.398302129032377,-2.8951908778738282,-3.522480107259478,classical
168,0.6173823870793366,-4.511843497720256,-1.893976585521323,classical
169,1.2079504353885417,-5.231194330134799,-1.5045722035888116,classical
170,0.6540325322104068,-4.150547923639478,-3.2343192021635545,classical
171,1.4572756311496204,-5.0959001688953895,-2.0117760166967766,classical
172,1.2129031169623505,-4.4574895592882715,-2.4804883969690597,classical
173,3.286091682158487,-5.860351917291422,-0.6684498103245796,classical
174,-0.3467526630717276,-4.230297492645501,-3.830323845904468,classical
175,4.03523611998919,-7.166978497456181,-0.08206494707213305,classical
176,-0.6880747703038324,-4.195083104667378,-3.9139729141946487,classical
177,3.7219197833732003,-6.510813040228511,-2.3928948319563568,classical
178,0.22021832609698047,-6.453706995439711,-5.49310950298571,classical
179,4.216597742052629,-7.507807811994367,-1.429896299057852,classical
180,-0.28706842704454133,-2.2431651401230694,-5.462193844564805,classical
181,-0.3287276038144184,-4.3740762288371515,-4.363776053419278,classical
182,1.50336062059173,-5.230816461119549,-2.1998340397873943,classical
183,0.2967179063756201,-6.110307685824259,-4.663640621447934,classical
184,-0.009837084937731172,-5.242678152534381,-4.737965918868183,classical
185,-0.08736443252130856,-3.3966627612704983,-4.342743537221044,classical
186,-0.33341840320577604,-3.8905443839336717,-4.208789973530036,classical
187,-0.29530421582177085,-5.67554501483439,-5.352026661487819,classical
188,-0.7645569392186561,-4.441353507317336,-4.543626908860467,classical
189,7.8963350675233555,-5.924473605850609,12.673232077905704,classical
190,1.74842124170239,-4.964322907094689,3.825392506450903,classical
191,2.7758258474149846,-4.7864223292165,5.906191452949814,classical
192,8.179588997942627,-7.5068441875505725,6.762546245128511,classical
193,3.0327879163601237,-5.640575674171577,2.5783359083724395,classical
194,0.36301351966441,-3.7241713080615737,0.12112025466414877,classical
195,4.891315486673003,-4.733445630003784,2.3701532089579196,classical
196,-1.0955086375885372,-2.8782606925884076,0.7136373038318018,classical
197,1.0112153460128028,-5.4348969754932765,-0.6631078804803854,classical
198,-0.8940597199833182,-3.7166359912594027,1.6969407713990947,classical
199,-3.4764547168297093,-3.609092078775636,0.7103280227776351,classical
200,-0.5197506940493923,2.8039136988127584,-1.37134191903809,country
201,-2.504259029722584,2.948892106942724,-2.5120512365373915,country
202,-0.4901957070394072,1.0182466682801,-2.348071009444344,country
203,0.6983023517334566,1.2590812034121677,-1.020647235139629,country
204,-2.3219443217133535,2.932633462879848,-2.3458485998229035,country
205,-1.030310733619899,2.6472770388243267,-1.2096119285535827,country
206,-0.99619144502551,3.1241817829811507,-2.4270005125151046,country
207,-1.7025915608734292,3.177523840570502,-1.9440637429823913,country
208,-0.20741889688940582,1.9389841682836404,0.21414927323196728,country
209,-2.6980612178681858,3.937313104802076,-2.194094091835496,country
210,2.782103051364377,-1.3655969270842623,-1.4413069604431754,country
211,6.488947968253386,0.15661303787370462,1.33089827389948,country
212,1.0101940331602148,-1.051378221899304,-3.291731633903525,country
213,0.5299379295577138,1.0515307862470484,-2.660460516815417,country
214,0.8375900032264969,1.8494487891635625,-3.0234260354247446,country
215,-2.243400655963066,-0.7220819659929446,-2.9904656085223262,country
216,-0.6332016189053303,-2.9821504678703636,-3.4134046781050977,country
217,-0.9461661298703241,-1.4398189409491486,-4.356304696820038,country
218,-0.0764613113161352,-0.318971980573535,-3.169853522652148,country
219,1.7677721802179913,-3.0302411329278045,-3.022110855984009,country
220,1.8442793318946116,0.8306898112631478,-0.36440940693037766,country
221,0.6226837059846706,-3.5149971728350975,-2.9244662481136294,country
222,1.8230207440155775,-2.2487816541412182,-2.3860843227074633,country
223,3.1827075887821286,-1.9478139561698162,-2.8559233954534897,country
224,1.9329358061496322,-1.7998072433678478,-1.3955558642203758,country
225,1.0755602024288504,-1.568740053731853,-2.8879773913215927,country
226,2.2780688072419553,-2.0272512018921467,-1.4997309823695117,country
227,-0.646764090348513,-0.450558711038823,-4.135632193003368,country
228,0.14462600194714217,-2.6252687206959067,-3.4702771807846795,country
229,-0.24264577505735088,-2.4565935694661754,-3.3536223600518693,country
230,3.1863502208901453,-3.8317187940137063,-2.0110389072525487,country
231,0.35635584168797446,-0.3964035831284997,-2.6302080191021595,country
232,1.976355163938631,-1.6249351294330883,-1.5349660635316227,country
233,2.0240284260152053,-0.37304295006912325,-0.7996945922945015,country
234,2.9017250458690538,0.7014420242279945,-1.904522458205354,country
235,1.3813029401422543,0.543582617942071,-2.2557177090683838,country
236,2.4079689783415774,-1.8675025635092417,-1.50145637703596,country
237,1.5068638067641091,0.20814805845897855,-3.2705727417567845,country
238,0.5499734651961151,1.2240175173492567,-2.9920056170711398,country
239,-0.33413628551374785,3.2148744541432013,-2.432256561163825,country
240,0.019869785212780794,0.21374198892173185,-3.0800744749603632,country
241,1.2260410282413312,2.3909947306688686,-3.5554971549005034,country
242,-1.2428809502124913,0.5212297656166783,-4.087177056071314,country
243,-0.4793363593580398,1.18647017422686,-3.4973215556596426,country
244,3.7725080700584446,-0.07993836124829068,-1.8927040631401033,country
245,2.1118575149321224,1.5179435010646145,-1.020613557208524,country
246,0.9553786331551166,-1.1097692968796657,-1.7365132267137604,country
247,-0.27921782429708647,-2.6907679419943142,-2.1295739652598265,country
248,2.0867417254973786,-0.7397440977335932,-2.8626781934479553,country
249,-0.16834349476273022,-1.487104785060645,-3.7327333054788294,country
250,-1.0791548509617825,-1.813613793271114,2.5754473921383334,country
251,0.6159502269181153,-3.5567126596401817,1.670328336037384,country
252,1.3712101958300675,-3.1568323196240664,1.2099686555025264,country
253,-4.7530419236358075,-0.6036806293706614,1.5397727669373626,country
254,-1.830119634350222,-2.4011613332795276,1.2493376732453298,country
255,-4.645390679327028,-1.0559825772432094,0.8605432436759393,country
256,-0.2655062642445722,-2.487647971029955,2.316678637408257,country
257,-0.8511789136713337,-2.2010819002255837,1.4261253722909284,country
258,-2.6076949232116964,-0.7270054920651733,1.4141897004567112,country
259,3.2307674487551945,-1.8085979734887538,4.17091905562977,country
260,1.0062487174387664,-1.6946687518719146,2.1382651236230608,country
261,-0.38027709028894996,-2.4656901666620996,1.3141691577221963,country
262,-4.220554912910242,-0.5810247996547914,2.0410676110660075,country
263,4.170377013681173,-2.1928560434657376,4.259136229320966,country
264,1.84495771043444,-4.144852168721581,3.0290906411251277,country
265,2.70697582404911,-3.5878296532821667,-1.6848054147010443,country
266,-2.4841258234512416,-1.65717721041495,0.4324604810549556,country
267,3.8898878167557025,-3.6449278098561053,-0.8643042549333818,country
268,-0.19527001784562092,-2.695178815045726,-2.215210015236432,country
269,1.362156637074667,-3.198870827033891,0.332191658430157,country
270,-1.9732356021708786,-0.8625886098372827,0.5770970997314679,country
271,2.9608627889468835,-3.9827464500877157,-0.29738252505463464,country
272,-2.0265852159775593,-1.7841273965223299,1.4789745265053154,country
273,-1.106488474540229,-2.284926057770677,0.061809695782459186,country
274,2.7422038464321314,-2.5571209921407783,1.648203678068573,country
275,-4.296146289042663,-0.22776682381840968,1.1786164354619713,country
276,3.371846606348565,-2.542670576153908,1.2649769952051164,country
277,-2.5934761365098726,-2.680157785845675,0.17142342089602128,country
278,2.6695359744162657,-2.472814331365656,-1.2635617983573433,country
279,4.016216036563356,-4.194817707786717,0.567538805818036,country
280,-1.8522069261757148,0.18714304274658528,2.294494798055606,country
281,-2.3565079836307445,0.053794243417974216,2.2839402516231724,country
282,-3.146661998711274,0.198395776204725,2.8025140074135315,country
283,-0.16871907347278314,-2.24392421864985,0.9076192494844468,country
284,-1.5631129277403237,-1.0304222989842093,2.196527056128475,country
285,-0.27318897397999026,-1.5970490055234012,2.059437464504539,country
286,-0.87139863886397,-1.3008586697317182,2.857702820557794,country
287,0.8366190376156792,-2.7056635233044353,1.976626505253265,country
288,-0.9833368419465357,-1.332597454844161,1.6931229769908023,country
289,2.805442771929261,-3.101946348394051,2.3183863691050988,country
290,-2.635578873842705,-0.8782999285274795,1.6078289192943258,country
291,2.887378590808844,-2.9904630218342483,2.692235628969114,country
292,-5.539528675837892,0.18099205740475596,0.8505627185423482,country
293,1.9055015840384963,-3.8198510217446384,1.065749893366101,country
294,-0.8444727697147458,-1.109979789653248,0.7568473618677052,country
295,0.6139764432348186,-1.0328428019423923,0.6880204793848166,country
296,-2.0818435229523904,-0.34725247128357967,1.536463258063283,country
297,0.6388743041587881,-1.3439575307864073,1.5912279079306322,country
298,0.38420483822772833,-2.6509079011522223,0.6595789950748822,country
299,-3.7593767810799825,0.5064486522809324,1.618009209435333,country
300,1.2679243888198033,2.3151192396375366,-2.188641983335697,disco
301,-0.6018848467405755,3.2653246988391023,-1.368190240990704,disco
302,-0.41689737640797087,3.7796043106943866,-3.478206866158511,disco
303,-1.7233622950308194,4.429103027683473,-1.5682098066684502,disco
304,0.5362571553167275,3.047901472680567,-2.889993842343517,disco
305,-0.45349842835161497,2.835223619949287,-1.7182527836642485,disco
306,-2.14915634120122,2.4104563363660114,-1.4264690507836524,disco
307,-0.03331515514681673,3.123394928181808,-2.0699087455707317,disco
308,0.1836293196955607,2.3756255122848406,0.27024117122824726,disco
309,-0.9180652549404438,2.210860418548867,-3.3602710938913214,disco
310,-0.8373350738413985,3.0369297971845426,-0.8567027885910241,disco
311,0.11093920173786832,2.9650999511331433,-2.64372530194066,disco
312,0.6583317261359872,2.5391003111072217,-0.4843835896176738,disco
313,-0.2593395145743115,3.270497825942406,-2.7493123116078717,disco
314,-2.6784367490815426,2.7299895911326706,-2.698389280036431,disco
315,1.172008957071749,2.6167550971913167,-3.4887327619571495,disco
316,-0.5587766232773986,2.3532660279773467,-1.7844209706446437,disco
317,0.9910250689666842,2.0729591764716937,-3.5345563490295637,disco
318,2.8720087811650052,2.002088537279108,0.5420059839712557,disco
319,1.3244316521222816,2.599634817198805,-3.808739882048078,disco
320,-0.27046628024872493,-0.47914962880911194,-1.5670138131208757,disco
321,0.9519271980542509,2.6863647460295517,-3.0355646074906435,disco
322,-0.0038341183682086047,4.227568708208035,-3.0352386023867672,disco
323,1.271966932078726,3.8407406443178176,-1.049171758163561,disco
324,-0.107860913301768,1.6196029328256392,-2.917297889046579,disco
325,1.9869960401707705,0.6015701946183617,-2.183630436616659,disco
326,1.318967782349369,2.668171021491195,-1.5997113074836087,disco
327,3.7212628098668428,4.396089793090422,-1.6722986072477164,disco
328,-0.4621088742331992,5.71198375128834,-2.600173057566861,disco
329,1.963613358019884,1.5938840266544327,-2.385959778047011,disco
330,-0.6202981168655326,4.089952438547574,-3.501955135442017,disco
331,-0.3994764999765581,2.3445897986614748,-2.6170487167526097,disco
332,2.626720740540738,0.4559386420497228,-0.9929959162115881,disco
333,-0.5401406342150831,1.028550200299809,-1.0889303202090086,disco
334,-0.07393399984102357,2.3294220705241897,-1.9262508754440684,disco
335,-0.018791007536071047,4.087073226979303,-3.0642420599819387,disco
336,-1.495727359745414,3.3861923739722175,-2.9035871711339882,disco
337,-1.058102243463556,4.493175625156168,-2.800587122393636,disco
338,2.4777725530146637,2.0468931963589667,-0.9487803942645273,disco
339,2.061314370768901,0.3589523540893194,-1.6481262995448598,disco
340,0.8834374328310878,1.5809239035393905,-0.7194223438449507,disco
341,1.7901159561436752,0.99910925631083,-3.4096458662197278,disco
342,-0.9055999390413998,0.6755430299010522,-3.0809276554729372,disco
343,3.0598465817963416,3.9375241981400255,-2.291385655230332,disco
344,0.9544947528295799,1.2996117639200042,-3.379268753996912,disco
345,0.7521580885791146,2.035596666614802,-3.582469389931599,disco
346,-0.48005540440047556,-0.936219590426305,3.546217088081627,disco
347,3.528990205975369,-4.984532041979204,1.1025642170349867,disco
348,-2.950926636558153,0.21595207753000084,2.2419318083400857,disco
349,-2.9392895029411608,2.129393645176849,1.6170827174218907,disco
350,-6.06345499918931,1.1128173077307972,1.5559834320229295,disco
351,-6.481161371402645,1.0301357931526136,1.5362580119338596,disco
352,-4.556556617555089,0.0190236869894637,2.767129199404078,disco
353,-0.967647465928681,3.988978115214311,3.1423229787749087,disco
354,-0.4307802139687585,-0.22965148444233166,3.021231055343673,disco
355,-3.3080085528849184,0.3623339765783007,0.16727726412313068,disco
356,-1.7211658373951049,-2.187719664085522,1.212227927641775,disco
357,-4.866877052116567,-1.5290781344705542,1.019336947017241,disco
358,-2.550787959600898,-0.20923910272710491,2.101515107937517,disco
359,-1.2558633542407438,0.020217727967295783,3.1326038348114746,disco
360,-3.4755352331459823,-0.32220231657418513,0.6473089746958892,disco
361,2.1118929946949643,0.18607745190779773,5.221557689680762,disco
362,-0.4218041722316409,1.7666126450320763,2.7716135994161792,disco
363,-2.846992998752614,4.5018848935962295,2.635369497208121,disco
364,0.3254484942448439,-0.989426319506436,3.589596071493999,disco
365,-1.1816224042120995,0.8609238607163914,0.8914858438071617,disco
366,-2.7101647284331944,0.8274413906459106,3.263401006840049,disco
367,-5.021381772867397,-0.3625276232058011,1.408244712493771,disco
368,-5.321682984597765,1.5142629810865138,1.9086184022195951,disco
369,-5.490125466898186,-0.6841772516786966,0.21709968559759518,disco
370,-5.9634097122824565,0.779485505280936,1.0356570262597335,disco
371,-4.956772879597855,1.315317413393981,2.2897918936622066,disco
372,-1.484180609784666,1.1405157810343773,5.101592770537669,disco
373,-6.081467108154038,1.4002624345255557,1.2769840194269935,disco
374,-5.05049146095317,1.3436179084585618,1.9790289070699136,disco
375,-5.371485595697503,0.38544931304476,2.1605168539816253,disco
376,-2.9531109253304546,-0.9084307696562297,2.461474304688105,disco
377,-3.328668401384652,0.9431076591227494,1.7342765918476761,disco
378,-1.8455667855926776,-0.9748308641745006,2.1615630880855288,disco
379,-2.4984888269782455,-0.11567509877839077,1.276468323479355,disco
380,-1.067663183572922,-1.0458500596529285,1.8173784519645901,disco
381,2.5394763835866088,-1.80274533022463,4.112562684618725,disco
382,-0.25723521302886154,2.635915619019043,3.2013097943499393,disco
383,-0.767246617129237,-0.6761645756598371,2.736769126955922,disco
384,-0.31773730950465306,0.22430688741603486,2.2155294266238306,disco
385,-1.2055310320088384,2.5134997181839207,4.509722466575469,disco
386,-1.0056473845739091,-0.9729054028533684,2.0211311418232394,disco
387,-3.586681934154825,-0.7669406749953653,1.6543630663838294,disco
388,-4.820329019862916,-0.10552519172011898,-0.040321993403652064,disco
389,-4.375541134798969,-0.4890206211484555,0.9605634992157435,disco
390,-4.338662291092927,1.3819338920677868,1.1678516170749473,disco
391,2.323961166040082,0.3984455103631184,2.166626928391438,disco
392,-3.0111459387967328,0.011156915230967387,2.356242732017373,disco
393,-1.4095602504937303,0.025577549095125936,3.9365341237001905,disco
394,-5.09737362585466,-0.28652380066592237,0.20977633837225915,disco
395,0.5566014798490871,-0.036845239700898424,4.193254416778135,disco
396,-2.3171312476461305,-0.1911207220028487,2.0466116099383953,disco
397,-4.646878273434214,0.8498442271037462,2.178950321143912,disco
398,-4.287255998264538,0.15324786197377768,2.0937979940021685,disco
399,-4.287255998264538,0.15324786197377768,2.0937979940021685,disco
400,-3.065491102825849,0.6366988054451066,4.1217957774545075,hiphop
401,1.4902310440151674,4.3271249866012065,5.201955692774427,hiphop
402,1.6171938278454439,-1.5586025505966654,2.1162483333864337,hiphop
403,2.1272513868702396,3.6601069420348944,5.229690189440845,hiphop
404,6.0186416989736085,3.543054750133968,5.214422481304128,hiphop
405,-4.218256757097158,2.9309584206196724,3.1627879603695304,hiphop
406,2.1143774967027893,5.074185295417531,5.529188934581721,hiphop
407,0.5272443045656529,2.7147638010150454,3.3447410046210186,hiphop
408,4.532576058517571,1.8882600081148644,8.430415480729437,hiphop
409,0.47186608098109595,3.3855294108548066,3.381846745426226,hiphop
410,-2.987373177968693,0.5850986867666367,1.8162722945260985,hiphop
411,-1.5410235719562164,0.3389460161358614,3.337929669500487,hiphop
412,-1.6271530864042056,-1.186297100395757,4.063509885478487,hiphop
413,4.312738224941242,-0.33428532541767975,3.1844076871344207,hiphop
414,-3.1394949361752755,0.9150870524096305,2.2915603025297364,hiphop
415,-3.7294393591209,0.5166588279734337,1.4895675768830972,hiphop
416,2.1182601117533566,1.3191723202741326,5.099790208353256,hiphop
417,-3.522567994213211,1.1748471521073878,1.4756938753418323,hiphop
418,2.1029025951272176,2.183420699589283,6.556147421746727,hiphop
419,2.527031199831161,3.009161610901692,3.702934265459517,hiphop
420,3.6288840569218546,0.34556969347860006,7.888666580059792,hiphop
421,-2.4663134594534832,1.9314293321545726,3.91658266290769,hiphop
422,-0.786448263874946,0.7234629397186928,2.743892706657288,hiphop
423,-4.781331706418182,0.5931782427589827,0.8774353015874675,hiphop
424,0.580619546809543,1.3003129438048275,4.098166234337425,hiphop
425,-1.6326667676921482,2.294667007988441,4.156124341414935,hiphop
426,4.64880720641763,4.572661404117795,3.7184991950422073,hiphop
427,3.455810035019637,1.796620265630136,1.035251097964598,hiphop
428,3.099836152586217,2.7958625727318998,0.21654052236483376,hiphop
429,0.5979017383145105,4.013147413431326,-0.3479385279556797,hiphop
430,-3.68907823769584,4.8689294165452175,-3.256560470388935,hiphop
