,pca1,pca2,label
389,-4.3755411363574765,-0.48902061497671706,disco
390,-4.338662289946288,1.381933887160703,disco
391,2.323961168818721,0.3984455287882397,disco
392,-3.0111459376998395,0.011156915357004726,disco
393,-1.409560251264986,0.02557756347716718,disco
394,-5.097373625681807,-0.28652379906516123,disco
395,0.5566014737282257,-0.036845236510043455,disco
396,-2.317131245791048,-0.19112072080767478,disco
397,-4.646878271332553,0.8498442205168174,disco
398,-4.287255995086824,0.15324784974761493,disco
399,-4.287255995086824,0.15324784974761493,disco
400,-3.0654910842171694,0.6366987870123009,hiphop
401,1.490231046715709,4.327124984221881,hiphop
402,1.6171938319349903,-1.558602557044965,hiphop
403,2.1272513949336367,3.660106933785636,hiphop
404,6.018641702614369,3.5430547586477563,hiphop
405,-4.218256748598652,2.930958420890572,hiphop
406,2.1143775069088213,5.074185300670386,hiphop
407,0.5272443070971322,2.71476378885467,hiphop
408,4.532576044602586,1.8882599826304698,hiphop
409,0.4718660826488007,3.3855294349726175,hiphop
410,-2.9873731785620796,0.5850986916449756,hiphop
411,-1.5410235772631566,0.33894601516689987,hiphop
412,-1.6271530849313907,-1.1862971071967694,hiphop
413,4.3127382344248835,-0.3342853368313087,hiphop
414,-3.1394949456964523,0.9150870561975586,hiphop
415,-3.7294393646071824,0.5166588161748819,hiphop
416,2.118260103750157,1.3191723273190217,hiphop
417,-3.522567992419402,1.1748471540506216,hiphop
418,2.102902592070104,2.1834207007203243,hiphop
419,2.527031197695651,3.0091616200680615,hiphop
420,3.628884036954249,0.34556970330648024,hiphop
421,-2.4663134595543386,1.9314293300772702,hiphop
422,-0.7864482587257864,0.7234629346284986,hiphop
423,-4.781331704906445,0.593178242239755,hiphop
424,0.5806195470814959,1.3003129398058677,hiphop
425,-1.6326667686674885,2.294667010913214,hiphop
426,4.648807207248822,4.572661399044197,hiphop
427,3.455810043552006,1.79662025541233,hiphop
428,3.0998361524279745,2.7958625557161887,hiphop
429,0.5979017408817804,4.013147405148383,hiphop
430,-3.6890782373000732,4.8689294223673665,hiphop
431,1.320049744976654,4.397810463239107,hiphop
432,1.7479113909522201,2.7473881481808395,hiphop
433,1.4579917897550376,5.082205439711235,hiphop
434,-2.051829879217747,4.121383690258075,hiphop
435,1.8160515780468005,5.013179565672889,hiphop
436,5.391648052142645,3.6835912303673513,hiphop
437,8.605903242688168,6.107078978934871,hiphop
438,6.051311807512275,4.537033517302079,hiphop
439,9.161305104930234,4.283914610086009,hiphop
440,9.46413965222905,3.271109390556245,hiphop
441,4.039696427940861,3.5020407115659533,hiphop
442,4.933005820790733,4.05017147973948,hiphop
443,3.4823107198704757,2.682017531485844,hiphop
444,7.774697996085331,0.1977770451159395,hiphop
445,9.161305104930234,4.283914610086009,hiphop
446,2.3315838305158283,4.397290535359914,hiphop
447,3.716014844243982,6.285248382315074,hiphop
448,0.19063591217684525,4.058698231540007,hiphop
449,1.1952348490179867,5.416098306015039,hiphop
450,4.396951982149578,3.3105865182972702,hiphop
451,2.0253789261715913,4.168691786909298,hiphop
452,1.7576452424401878,3.239395027013043,hiphop
453,3.262283155091334,4.2004994968578,hiphop
454,1.2835850809949554,4.089309902276337,hiphop
455,0.23763979069925117,0.5393174798211668,hiphop
456,-0.8706469726216618,1.851605446339712,hiphop
457,0.010072526263386202,1.5966475571442953,hiphop
458,0.8079184011549804,3.1675628844198864,hiphop
459,0.4311257819682252,2.1169226548945015,hiphop
460,0.857422557663407,1.0612552483377222,hiphop
461,1.0381726609874378,1.0402990844963018,hiphop
462,8.662497786760513,5.359766178860978,hiphop
463,6.508735696431621,4.038984626366849,hiphop
464,3.168225627838553,3.428068159830172,hiphop
465,5.752410287426342,5.469447798312273,hiphop
466,3.1206391769169035,2.499570073882915,hiphop
467,4.661096379478333,5.614533239493893,hiphop
468,0.7416374929898312,3.8200362014478997,hiphop
469,2.296061709564957,6.0154196840406575,hiphop
470,1.8109437414110168,5.445059746780778,hiphop
471,2.8754881642407586,5.282405367033004,hiphop
472,4.061161560016073,3.497616054114978,hiphop
473,3.5973020308718016,5.959851947652248,hiphop
474,0.48907974062184184,3.7917423488616735,hiphop
475,7.117846831991601,6.263864311406291,hiphop
476,7.834084479037334,5.170887800214099,hiphop
477,4.494957357100899,4.3624088647117025,hiphop
478,7.834084479037334,5.170887800214099,hiphop
479,7.00014312172098,4.672668319731881,hiphop
480,2.164849766540338,3.0908650935597084,hiphop
481,0.17203852488306284,-0.12694802711090078,hiphop
482,-3.1857505348994977,0.5709806015780317,hiphop
483,-2.1803112246714007,0.21207074117678976,hiphop
484,2.5243382503631118,0.41021118324368155,hiphop
485,-3.618835428501127,0.5924387990453043,hiphop
486,0.12080585729019411,0.08208689378358743,hiphop
487,-3.691647319378883,2.2142302278150003,hiphop
488,-3.467869990925832,0.7126018275039532,hiphop
489,-4.297072103383154,1.4145728454114184,hiphop
490,-4.07570413540315,0.3082610925087835,hiphop
491,-2.8501952267178083,0.8618069916708355,hiphop
492,-2.7800770687636525,0.7838175306550655,hiphop
493,-2.245811120850728,1.2536800458903565,hiphop
494,-0.06425114203392257,0.20943374538914253,hiphop
495,-5.699159902523098,1.650101123411535,hiphop
496,-2.068473157503879,-0.8705662289324018,hiphop
497,-4.069769674607205,0.615070519287619,hiphop
498,-3.4333650102908573,1.1612667245430932,hiphop
499,4.644040659053435,0.5625486574645896,hiphop
500,0.854205370220975,-1.9031564554567095,jazz
501,0.6127064902672191,-3.2331819548040635,jazz
502,1.2653428713149406,-5.009697910648172,jazz
503,1.1923054451820336,-4.053346069799804,jazz
504,4.010721855530004,-7.3316259126008,jazz
505,9.975983680761342,-8.079669376542432,jazz
506,1.9279325186005518,-3.721321869922998,jazz
507,8.820226683963332,-10.279272585626309,jazz
508,-0.6346493644147461,-2.4510249591852236,jazz
509,0.1279182483145901,-5.41430829403597,jazz
510,2.2254459578819628,-3.1448340421444243,jazz
511,-3.7924387678642466,-2.039314991805068,jazz
512,-3.8595570547336027,-2.2124252772698974,jazz
513,-2.7061136717125875,-2.7967471818847005,jazz
514,3.6653715835736334,-6.585791971204234,jazz
515,-3.381731791828816,-2.4557556373593035,jazz
516,0.40382717427124853,-4.36069659057043,jazz
517,-2.1079138086902476,-2.1782072281613316,jazz
518,-5.036198115809425,-1.8044113256973058,jazz
519,-1.7683533081742042,-4.072582010484966,jazz
520,0.8624988633854547,-3.881795395400022,jazz
521,-5.440200004516795,0.4602218842014188,jazz
522,3.015393118414931,-6.089311374392031,jazz
523,-1.2210100439607559,-3.3022767761830574,jazz
524,-1.5443129810253398,-2.051338777936278,jazz
525,0.3038798277867842,-3.9822257983961573,jazz
526,7.740231468750775,-7.917365882796786,jazz
527,-3.6463068009104194,-2.729259658362857,jazz
528,-1.9615477089020699,-3.9497007631718817,jazz
529,-4.392401882564147,-2.2527699179439753,jazz
530,-0.3906047499003307,-4.694738727960169,jazz
531,-3.3629593246493408,-3.554160984609788,jazz
532,0.40171983197302435,-4.477378729438028,jazz
533,-1.0852665811445634,-2.848736054188826,jazz
534,-0.7993415883753668,-3.49997541976149,jazz
535,-0.8417112452084804,-4.187494606464403,jazz
536,-0.4507798034334187,-3.741056359305352,jazz
537,0.046797172144281675,-3.6525678597867923,jazz
538,-3.1583376407210664,-2.756440805616294,jazz
539,3.3009447120692927,-3.979499743753074,jazz
540,1.5221403003066039,-3.859561335612596,jazz
541,1.97859683112822,-4.615060922967457,jazz
542,-0.17460112707898498,-3.455080988523589,jazz
543,0.013392260662584138,-3.6563073033352462,jazz
544,2.367189998387943,-5.466145648185701,jazz
545,-1.4916104139340702,-4.185863942745803,jazz
546,0.975240928189417,-4.193083232565159,jazz
547,-4.603179156385167,-1.5808969515032896,jazz
548,-2.3623390596859477,-3.856920459320836,jazz
549,5.404988455471689,-2.4177738670606574,jazz
550,-2.330431146961519,2.314122644487781,jazz
551,-1.2507937914793485,-2.7859254568945198,jazz
552,-0.5118747088329894,1.3756097319391865,jazz
553,-0.6791028614454224,-2.9256739267260508,jazz
554,-0.4942526511332548,-1.0761898385143072,jazz
555,-1.0562136798702786,-4.079340352732765,jazz
556,-1.4587078528669162,2.3864411407815935,jazz
557,0.9199133513914276,-3.7040854580426004,jazz
558,-0.21240486443666262,-3.333981420392116,jazz
559,2.2538074360172358,-0.7852605524631124,jazz
560,0.6308705107000547,-2.7712079129766622,jazz
561,-2.2250419781804096,1.908412762059421,jazz
562,-1.4376682395250902,-1.7203938190473356,jazz
563,-2.3541400385467024,1.329299893263806,jazz
564,-3.6089023215308846,0.041529294728751866,jazz
565,3.0134884586352513,-3.9023964410936967,jazz
566,2.0294304374219156,-4.247381503636258,jazz
567,1.2400545041508468,-3.653367107649615,jazz
568,-0.5267781680203139,-3.3058019510930965,jazz
569,2.7443641410568285,-2.2325557000138785,jazz
570,2.3012653364985525,-4.720711175619116,jazz
571,-1.7739089860847799,-4.045354406284239,jazz
572,0.7690981494131041,-4.073267987951635,jazz
573,-0.6182042872993011,1.8071064064699836,jazz
574,0.6994852975553586,0.48175756541870823,jazz
575,-0.6970630110981431,1.3681787056794381,jazz
576,-0.29010954039014814,-1.2474891403152273,jazz
577,-0.4323717543557038,0.25531654239646734,jazz
578,1.3380797286228758,-0.028765888886083817,jazz
579,0.9203807665089704,-0.4764315523177677,jazz
580,-1.0347766138720114,0.5249655653002286,jazz
581,0.4601994494325122,2.370855439940373,jazz
582,-0.7260621042337985,4.3323799024611125,jazz
583,-1.1146452475928081,2.4617792039460507,jazz
584,-1.2496998081150439,1.3851828841412948,jazz
585,-0.7456252178155618,0.7092029520096458,jazz
586,2.0543102439757632,2.2871842145870978,jazz
587,3.2231403596627892,1.4084677759435518,jazz
588,3.854180483251817,-0.93790163479148,jazz
589,2.664969690111057,-1.7764218894951693,jazz
590,-0.23453611506951835,-1.562855414309493,jazz
591,6.283107729397769,0.475620469657526,jazz
