Date,Tmax
1183939200.0,21.0
1184025600.0,19.1
1184112000.0,21.4
1184198400.0,22.8
1184284800.0,20.1
1184371200.0,23.1
1184457600.0,22.1
1184544000.0,22.1
1184630400.0,20.7
1184716800.0,22.9
1184803200.0,23.0
1184889600.0,17.7
1184976000.0,19.1
1185062400.0,20.3
1185148800.0,18.8
1185235200.0,22.0
1185321600.0,18.2
1185408000.0,18.6
1185494400.0,21.5
1185580800.0,22.0
1185667200.0,20.0
1185753600.0,20.0
1185840000.0,22.4
1185926400.0,23.8
1186012800.0,20.5
1186099200.0,24.2
1186185600.0,26.3
1186272000.0,28.8
1186358400.0,22.8
1186444800.0,21.2
1186531200.0,21.4
1186617600.0,21.9
1186704000.0,24.1
1186790400.0,25.2
1186876800.0,22.6
1186963200.0,21.2
1187049600.0,20.0
1187136000.0,21.9
1187222400.0,18.5
1187308800.0,19.9
1187395200.0,18.6
1187481600.0,17.8
1187568000.0,16.3
1187654400.0,17.2
1187740800.0,20.6
1187827200.0,24.3
1187913600.0,26.9
1188000000.0,23.7
1188086400.0,22.5
1188172800.0,19.5
1188259200.0,20.3
1188345600.0,20.0
1188432000.0,20.8
1188518400.0,19.0
1188604800.0,19.4
1188691200.0,21.6
1188777600.0,19.1
1188864000.0,19.7
1188950400.0,23.0
1189036800.0,23.5
1189123200.0,23.2
1189209600.0,18.1
1189296000.0,21.6
1189382400.0,20.9
1189468800.0,21.0
1189555200.0,21.0
1189641600.0,22.8
1189728000.0,20.8
1189814400.0,20.9
1189900800.0,20.3
1189987200.0,15.8
1190073600.0,15.4
1190160000.0,18.5
1190246400.0,19.2
1190332800.0,18.7
1190419200.0,21.8
1190505600.0,19.9
1190592000.0,17.5
1190678400.0,17.6
1190764800.0,13.0
1190851200.0,13.1
1190937600.0,14.6
1191024000.0,17.6
1191110400.0,15.5
1191196800.0,14.3
1191283200.0,14.6
1191369600.0,17.1
1191456000.0,17.7
1191542400.0,17.3
1191628800.0,16.6
1191715200.0,15.4
1191801600.0,15.1
1191888000.0,14.6
1191974400.0,17.2
1192060800.0,17.5
1192147200.0,16.9
1192233600.0,18.5
1192320000.0,17.7
1192406400.0,17.8
1192492800.0,17.6
1192579200.0,14.4
1192665600.0,13.1
1192752000.0,13.3
1192838400.0,14.4
1192924800.0,13.6
1193011200.0,12.0
1193097600.0,11.9
1193184000.0,10.8
1193270400.0,10.3
1193356800.0,12.9
1193443200.0,15.3
1193529600.0,16.0
1193616000.0,13.7
1193702400.0,14.3
1193788800.0,15.6
1193875200.0,17.0
1193961600.0,16.9
1194048000.0,16.0
1194134400.0,10.7
1194220800.0,12.0
1194307200.0,11.9
1194393600.0,14.9
1194480000.0,14.8
1194566400.0,12.0
1194652800.0,14.3
1194739200.0,12.4
1194825600.0,7.8
1194912000.0,11.4
1194998400.0,9.4
1195084800.0,8.2
1195171200.0,8.1
1195257600.0,8.5
1195344000.0,7.7
1195430400.0,10.9
1195516800.0,10.1
1195603200.0,9.9
1195689600.0,9.3
1195776000.0,8.8
1195862400.0,8.3
1195948800.0,10.1
1196035200.0,9.4
1196121600.0,10.5
1196208000.0,11.7
1196294400.0,12.0
1196380800.0,13.9
1196467200.0,10.7
1196553600.0,12.8
1196640000.0,10.4
1196726400.0,13.7
1196812800.0,14.1
1196899200.0,14.4
1196985600.0,9.7
1197072000.0,11.9
1197158400.0,9.1
1197244800.0,7.5
1197331200.0,5.6
1197417600.0,5.7
1197504000.0,6.1
1197590400.0,4.0
1197676800.0,4.0
1197763200.0,3.2
1197849600.0,3.8
1197936000.0,4.1
1198022400.0,4.8
1198108800.0,2.6
1198195200.0,2.6
1198281600.0,7.1
1198368000.0,8.2
1198454400.0,10.4
1198540800.0,9.1
1198627200.0,11.8
1198713600.0,12.9
1198800000.0,11.6
1198886400.0,8.8
1198972800.0,8.0
1199059200.0,8.6
1199145600.0,8.9
1199232000.0,5.6
1199318400.0,4.5
1199404800.0,8.5
1199491200.0,8.2
1199577600.0,9.6
1199664000.0,9.0
1199750400.0,11.2
1199836800.0,10.7
1199923200.0,11.5
1200009600.0,9.0
1200096000.0,10.7
1200182400.0,11.0
1200268800.0,10.5
1200355200.0,12.5
1200441600.0,8.0
1200528000.0,11.9
1200614400.0,13.1
1200700800.0,12.9
1200787200.0,13.5
1200873600.0,11.6
1200960000.0,11.2
1201046400.0,12.5
1201132800.0,9.8
1201219200.0,10.3
1201305600.0,11.3
1201392000.0,11.5
1201478400.0,8.4
1201564800.0,12.2
1201651200.0,8.9
1201737600.0,9.2
1201824000.0,8.3
1201910400.0,7.0
1201996800.0,7.9
1202083200.0,10.9
1202169600.0,13.2
1202256000.0,13.1
1202342400.0,10.8
1202428800.0,12.8
1202515200.0,13.4
1202601600.0,12.2
1202688000.0,13.0
1202774400.0,13.1
1202860800.0,11.2
1202947200.0,4.6
1203033600.0,6.6
1203120000.0,6.0
1203206400.0,8.6
1203292800.0,10.2
1203379200.0,5.0
1203465600.0,8.1
1203552000.0,10.9
1203638400.0,12.1
1203724800.0,11.9
1203811200.0,12.3
1203897600.0,11.1
1203984000.0,12.6
1204070400.0,12.6
1204156800.0,11.5
1204243200.0,12.5
1204329600.0,13.0
1204416000.0,11.4
1204502400.0,9.2
1204588800.0,9.3
1204675200.0,10.4
1204761600.0,12.3
1204848000.0,11.9
1204934400.0,11.8
1205020800.0,11.5
1205107200.0,8.5
1205193600.0,14.1
1205280000.0,10.9
1205366400.0,11.0
1205452800.0,11.9
1205539200.0,13.7
1205625600.0,8.0
1205712000.0,8.5
1205798400.0,7.7
1205884800.0,9.0
1205971200.0,11.2
1206057600.0,9.7
1206144000.0,6.5
1206230400.0,6.5
1206316800.0,6.5
1206403200.0,8.1
1206489600.0,12.0
1206576000.0,12.3
1206662400.0,12.9
1206748800.0,11.4
1206835200.0,13.9
1206921600.0,13.4
1207008000.0,16.0
1207094400.0,14.3
1207180800.0,16.7
1207267200.0,16.0
1207353600.0,10.6
1207440000.0,6.2
1207526400.0,9.4
1207612800.0,11.5
1207699200.0,11.4
1207785600.0,12.5
1207872000.0,11.7
1207958400.0,13.5
1208044800.0,12.9
1208131200.0,12.5
1208217600.0,12.9
1208304000.0,11.7
1208390400.0,11.4
1208476800.0,11.0
1208563200.0,9.3
1208649600.0,12.1
1208736000.0,13.6
1208822400.0,17.9
1208908800.0,18.1
1208995200.0,16.2
1209081600.0,17.8
1209168000.0,19.5
1209254400.0,19.0
1209340800.0,14.5
1209427200.0,12.5
1209513600.0,11.7
1209600000.0,14.5
1209686400.0,14.1
1209772800.0,15.7
1209859200.0,22.3
1209945600.0,21.1
1210032000.0,15.5
1210118400.0,17.6
1210204800.0,18.1
1210291200.0,21.2
1210377600.0,21.5
1210464000.0,19.9
1210550400.0,17.8
1210636800.0,17.8
1210723200.0,18.2
1210809600.0,17.2
1210896000.0,13.8
1210982400.0,14.8
1211068800.0,15.2
1211155200.0,14.0
1211241600.0,15.0
1211328000.0,19.0
1211414400.0,20.9
1211500800.0,18.6
1211587200.0,18.9
1211673600.0,13.2
1211760000.0,11.5
1211846400.0,16.2
1211932800.0,17.6
1212019200.0,21.1
1212105600.0,18.6
1212192000.0,20.0
1212278400.0,17.9
1212364800.0,18.2
1212451200.0,16.7
1212537600.0,19.2
1212624000.0,20.0
1212710400.0,21.0
1212796800.0,20.5
1212883200.0,24.8
1212969600.0,26.0
1213056000.0,22.8
1213142400.0,20.4
1213228800.0,15.8
1213315200.0,16.5
1213401600.0,19.4
1213488000.0,18.3
1213574400.0,19.4
1213660800.0,19.9
1213747200.0,17.7
1213833600.0,20.5
1213920000.0,20.4
1214006400.0,18.9
1214092800.0,19.4
1214179200.0,21.0
1214265600.0,21.6
1214352000.0,20.8
1214438400.0,21.2
1214524800.0,19.9
1214611200.0,21.1
1214697600.0,20.5
1214784000.0,21.7
1214870400.0,25.6
1214956800.0,18.5
1215043200.0,20.6
1215129600.0,21.0
1215216000.0,20.6
1215302400.0,18.9
1215388800.0,19.9
1215475200.0,19.0
1215561600.0,17.5
1215648000.0,20.4
1215734400.0,20.9
1215820800.0,18.0
1215907200.0,20.9
1215993600.0,20.8
1216080000.0,24.6
1216166400.0,20.0
1216252800.0,19.5
1216339200.0,20.0
1216425600.0,20.5
1216512000.0,19.5
1216598400.0,21.2
1216684800.0,24.1
1216771200.0,24.5
1216857600.0,26.6
1216944000.0,24.0
1217030400.0,26.1
1217116800.0,28.3
1217203200.0,28.2
1217289600.0,21.7
1217376000.0,25.5
1217462400.0,24.1
1217548800.0,22.1
1217635200.0,23.1
1217721600.0,21.3
1217808000.0,20.9
1217894400.0,20.8
1217980800.0,23.2
1218067200.0,24.2
1218153600.0,20.2
1218240000.0,18.0
1218326400.0,21.1
1218412800.0,19.4
1218499200.0,20.5
1218585600.0,18.1
1218672000.0,20.8
1218758400.0,20.7
1218844800.0,19.5
1218931200.0,20.6
1219017600.0,18.8
1219104000.0,18.2
1219190400.0,20.2
1219276800.0,20.8
1219363200.0,20.1
1219449600.0,20.9
1219536000.0,20.4
1219622400.0,21.7
1219708800.0,19.6
1219795200.0,20.1
1219881600.0,21.8
1219968000.0,22.9
1220054400.0,25.4
1220140800.0,19.5
1220227200.0,20.0
1220313600.0,18.9
1220400000.0,18.2
1220486400.0,16.6
1220572800.0,16.6
1220659200.0,18.4
1220745600.0,16.9
1220832000.0,17.0
1220918400.0,17.2
1221004800.0,20.4
1221091200.0,19.0
1221177600.0,15.6
1221264000.0,19.4
1221350400.0,18.1
1221436800.0,16.4
1221523200.0,16.6
1221609600.0,18.2
1221696000.0,18.0
1221782400.0,19.7
1221868800.0,18.9
1221955200.0,19.5
1222041600.0,19.0
1222128000.0,16.9
1222214400.0,17.8
1222300800.0,18.8
1222387200.0,17.4
1222473600.0,16.6
1222560000.0,16.1
1222646400.0,15.2
1222732800.0,15.2
1222819200.0,15.1
1222905600.0,13.4
1222992000.0,12.9
1223078400.0,15.9
1223164800.0,16.1
1223251200.0,17.0
1223337600.0,17.5
1223424000.0,15.5
1223510400.0,17.2
1223596800.0,18.5
1223683200.0,19.0
1223769600.0,21.0
1223856000.0,16.5
1223942400.0,18.4
1224028800.0,16.4
1224115200.0,12.6
1224201600.0,14.6
1224288000.0,14.1
1224374400.0,14.6
1224460800.0,16.2
1224547200.0,14.8
1224633600.0,13.9
1224720000.0,14.5
1224806400.0,13.2
1224892800.0,14.9
1224979200.0,13.1
1225065600.0,11.2
1225152000.0,8.9
1225238400.0,7.8
1225324800.0,8.2
1225411200.0,8.5
1225497600.0,8.5
1225584000.0,9.6
1225670400.0,10.6
1225756800.0,10.8
1225843200.0,10.5
1225929600.0,10.4
1226016000.0,12.8
1226102400.0,13.5
1226188800.0,11.8
1226275200.0,8.9
1226361600.0,10.7
1226448000.0,9.8
1226534400.0,11.2
1226620800.0,14.1
1226707200.0,14.5
1226793600.0,13.0
1226880000.0,10.3
1226966400.0,11.4
1227052800.0,13.1
1227139200.0,13.2
1227225600.0,9.1
1227312000.0,6.5
1227398400.0,9.0
1227484800.0,8.0
1227571200.0,6.6
1227657600.0,10.0
1227744000.0,12.0
1227830400.0,5.6
1227916800.0,3.9
1228003200.0,4.7
1228089600.0,4.7
1228176000.0,4.8
1228262400.0,8.5
1228348800.0,9.1
1228435200.0,8.0
1228521600.0,8.1
1228608000.0,5.1
1228694400.0,6.9
1228780800.0,6.4
1228867200.0,4.8
1228953600.0,3.9
1229040000.0,8.6
1229126400.0,7.5
1229212800.0,5.6
1229299200.0,5.5
1229385600.0,8.5
1229472000.0,10.1
1229558400.0,11.3
1229644800.0,11.2
1229731200.0,12.0
1229817600.0,11.5
1229904000.0,11.7
1229990400.0,8.6
1230076800.0,8.2
1230163200.0,7.0
1230249600.0,4.3
1230336000.0,2.4
1230422400.0,2.6
1230508800.0,4.0
1230595200.0,1.3
1230681600.0,0.6
1230768000.0,2.0
1230854400.0,5.4
1230940800.0,3.0
1231027200.0,1.7
1231113600.0,2.9
1231200000.0,0.8
1231286400.0,2.3
1231372800.0,4.2
1231459200.0,-1.9
1231545600.0,5.4
1231632000.0,9.4
1231718400.0,9.7
1231804800.0,9.1
1231891200.0,9.0
1231977600.0,8.8
1232064000.0,9.6
1232150400.0,9.8
1232236800.0,6.8
1232323200.0,7.1
1232409600.0,7.2
1232496000.0,9.3
1232582400.0,9.9
1232668800.0,6.8
1232755200.0,7.9
1232841600.0,8.2
1232928000.0,7.7
1233014400.0,7.9
1233100800.0,8.0
1233187200.0,5.1
1233273600.0,7.0
1233360000.0,5.3
1233446400.0,2.3
1233532800.0,0.6
1233619200.0,3.4
1233705600.0,4.2
1233792000.0,1.9
1233878400.0,2.0
1233964800.0,4.0
1234051200.0,4.6
1234137600.0,4.6
1234224000.0,7.0
1234310400.0,8.1
1234396800.0,9.0
1234483200.0,9.1
1234569600.0,8.6
1234656000.0,8.3
1234742400.0,11.0
1234828800.0,10.5
1234915200.0,8.4
1235001600.0,10.1
1235088000.0,10.3
1235174400.0,12.8
1235260800.0,12.6
1235347200.0,12.6
1235433600.0,10.6
1235520000.0,11.1
1235606400.0,9.5
1235692800.0,9.5
1235779200.0,13.7
1235865600.0,11.5
1235952000.0,11.6
1236038400.0,10.4
1236124800.0,8.1
1236211200.0,8.0
1236297600.0,10.8
1236384000.0,11.1
1236470400.0,12.1
1236556800.0,10.8
1236643200.0,11.8
1236729600.0,13.8
1236816000.0,12.2
1236902400.0,11.2
1236988800.0,13.0
1237075200.0,14.9
1237161600.0,16.1
1237248000.0,15.2
1237334400.0,15.1
1237420800.0,14.5
1237507200.0,13.3
1237593600.0,15.7
1237680000.0,15.2
1237766400.0,13.0
1237852800.0,11.4
1237939200.0,12.0
1238025600.0,13.7
1238112000.0,10.0
1238198400.0,10.6
1238284800.0,10.0
1238371200.0,12.0
1238457600.0,15.3
1238544000.0,16.0
1238630400.0,13.3
1238716800.0,15.6
1238803200.0,15.7
1238889600.0,15.8
1238976000.0,16.2
1239062400.0,16.0
1239148800.0,15.2
1239235200.0,14.4
1239321600.0,12.2
1239408000.0,12.4
1239494400.0,11.1
1239580800.0,15.0
1239667200.0,18.1
1239753600.0,21.0
1239840000.0,14.5
1239926400.0,10.5
1240012800.0,14.8
1240099200.0,15.8
1240185600.0,19.0
1240272000.0,20.4
1240358400.0,18.8
1240444800.0,19.0
1240531200.0,16.8
1240617600.0,14.5
1240704000.0,16.8
1240790400.0,11.8
1240876800.0,15.2
1240963200.0,17.3
1241049600.0,15.6
1241136000.0,19.2
1241222400.0,17.4
1241308800.0,15.4
1241395200.0,14.2
1241481600.0,19.2
1241568000.0,18.5
1241654400.0,17.2
1241740800.0,15.6
1241827200.0,15.2
1241913600.0,18.4
1242000000.0,16.8
1242086400.0,17.4
1242172800.0,14.6
1242259200.0,16.8
1242345600.0,16.8
1242432000.0,16.2
1242518400.0,14.7
1242604800.0,16.3
1242691200.0,16.6
1242777600.0,15.8
1242864000.0,18.5
1242950400.0,18.6
1243036800.0,19.7
1243123200.0,24.2
1243209600.0,21.4
1243296000.0,16.5
1243382400.0,18.1
1243468800.0,21.6
1243555200.0,23.8
1243641600.0,23.8
1243728000.0,24.9
1243814400.0,26.2
1243900800.0,26.3
1243987200.0,19.4
1244073600.0,18.6
1244160000.0,16.5
1244246400.0,13.2
1244332800.0,16.5
1244419200.0,17.2
1244505600.0,16.9
1244592000.0,17.5
1244678400.0,20.5
1244764800.0,19.6
1244851200.0,24.1
1244937600.0,24.1
1245024000.0,23.1
1245110400.0,23.2
1245196800.0,22.7
1245283200.0,19.2
1245369600.0,20.4
1245456000.0,19.1
1245542400.0,19.4
1245628800.0,22.0
1245715200.0,24.8
1245801600.0,24.9
1245888000.0,26.9
1245974400.0,22.2
1246060800.0,27.6
1246147200.0,27.1
1246233600.0,30.3
1246320000.0,30.2
1246406400.0,31.0
1246492800.0,30.6
1246579200.0,26.0
1246665600.0,25.4
1246752000.0,24.2
1246838400.0,21.3
1246924800.0,20.4
1247011200.0,20.3
1247097600.0,19.2
1247184000.0,21.2
1247270400.0,23.4
1247356800.0,23.6
1247443200.0,22.0
1247529600.0,23.1
1247616000.0,23.9
1247702400.0,21.9
1247788800.0,18.3
1247875200.0,21.1
1247961600.0,19.3
1248048000.0,21.1
1248134400.0,21.0
1248220800.0,22.3
1248307200.0,23.0
1248393600.0,20.4
1248480000.0,24.6
1248566400.0,20.8
1248652800.0,22.0
1248739200.0,22.0
1248825600.0,18.1
1248912000.0,19.8
1248998400.0,22.8
1249084800.0,20.0
1249171200.0,22.0
1249257600.0,22.1
1249344000.0,20.2
1249430400.0,24.1
1249516800.0,23.6
1249603200.0,24.0
1249689600.0,24.2
1249776000.0,25.5
1249862400.0,20.7
1249948800.0,26.7
1250035200.0,23.8
1250121600.0,23.2
1250208000.0,24.0
1250294400.0,24.7
1250380800.0,23.6
1250467200.0,24.1
1250553600.0,22.1
1250640000.0,26.3
1250726400.0,21.1
1250812800.0,19.3
1250899200.0,20.5
1250985600.0,26.6
1251072000.0,24.1
1251158400.0,21.0
1251244800.0,19.9
1251331200.0,23.9
1251417600.0,19.8
1251504000.0,20.3
1251590400.0,18.4
1251676800.0,25.2
1251763200.0,21.0
1251849600.0,18.9
1251936000.0,18.9
1252022400.0,19.2
1252108800.0,19.3
1252195200.0,19.2
1252281600.0,22.1
1252368000.0,25.8
1252454400.0,21.6
1252540800.0,19.8
1252627200.0,20.9
1252713600.0,22.6
1252800000.0,18.4
1252886400.0,19.4
1252972800.0,18.0
1253059200.0,19.4
1253145600.0,16.6
1253232000.0,20.4
1253318400.0,23.5
1253404800.0,20.9
1253491200.0,19.4
1253577600.0,20.3
1253664000.0,19.2
1253750400.0,19.9
1253836800.0,19.5
1253923200.0,20.2
1254009600.0,21.2
1254096000.0,19.2
1254182400.0,22.1
1254268800.0,18.0
1254355200.0,19.1
1254441600.0,17.6
1254528000.0,17.4
1254614400.0,17.5
1254700800.0,17.2
1254787200.0,20.3
1254873600.0,13.3
1254960000.0,16.0
1255046400.0,14.8
1255132800.0,19.3
1255219200.0,16.1
1255305600.0,16.5
1255392000.0,16.6
1255478400.0,17.4
1255564800.0,12.5
1255651200.0,14.7
1255737600.0,12.0
1255824000.0,13.4
1255910400.0,13.1
1255996800.0,13.4
1256083200.0,15.6
1256169600.0,15.0
1256256000.0,16.2
1256342400.0,18.1
1256428800.0,16.4
1256515200.0,17.3
1256601600.0,18.1
1256688000.0,19.3
1256774400.0,17.0
1256860800.0,15.0
1256947200.0,17.0
1257033600.0,17.0
1257120000.0,13.5
1257206400.0,13.0
1257292800.0,13.9
1257379200.0,13.7
1257465600.0,12.6
1257552000.0,11.6
1257638400.0,10.6
1257724800.0,10.3
1257811200.0,7.9
1257897600.0,8.5
1257984000.0,10.6
1258070400.0,13.8
1258156800.0,15.4
1258243200.0,13.2
1258329600.0,14.6
1258416000.0,13.8
1258502400.0,13.8
1258588800.0,14.7
1258675200.0,14.8
1258761600.0,14.9
1258848000.0,12.0
1258934400.0,15.9
1259020800.0,13.9
1259107200.0,14.6
1259193600.0,12.2
1259280000.0,10.2
1259366400.0,9.0
1259452800.0,8.9
1259539200.0,6.5
1259625600.0,8.1
1259712000.0,10.0
1259798400.0,7.8
1259884800.0,9.0
1259971200.0,13.1
1260057600.0,11.4
1260144000.0,11.3
1260230400.0,11.7
1260316800.0,12.2
1260403200.0,10.5
1260489600.0,6.5
1260576000.0,8.4
1260662400.0,7.3
1260748800.0,5.8
1260835200.0,3.7
1260921600.0,4.9
1261008000.0,4.8
1261094400.0,3.2
1261180800.0,2.8
1261267200.0,3.1
1261353600.0,2.6
1261440000.0,2.7
1261526400.0,3.7
1261612800.0,3.5
1261699200.0,7.8
1261785600.0,9.5
1261872000.0,7.3
1261958400.0,4.9
1262044800.0,4.1
1262131200.0,4.2
1262217600.0,4.6
1262304000.0,4.5
1262390400.0,4.8
1262476800.0,2.8
1262563200.0,0.2
1262649600.0,3.0
1262736000.0,0.6
1262822400.0,0.7
1262908800.0,0.6
1262995200.0,2.0
1263081600.0,2.5
1263168000.0,1.6
1263254400.0,2.4
1263340800.0,1.2
1263427200.0,3.4
1263513600.0,4.3
1263600000.0,7.5
1263686400.0,8.2
1263772800.0,10.7
1263859200.0,8.7
1263945600.0,5.0
1264032000.0,8.5
1264118400.0,9.9
1264204800.0,5.2
1264291200.0,7.0
1264377600.0,4.5
1264464000.0,2.0
1264550400.0,8.0
1264636800.0,5.3
1264723200.0,5.5
1264809600.0,3.3
1264896000.0,6.8
1264982400.0,6.8
1265068800.0,9.4
1265155200.0,8.9
1265241600.0,8.9
1265328000.0,11.4
1265414400.0,5.7
1265500800.0,5.7
1265587200.0,2.7
1265673600.0,5.7
1265760000.0,4.1
1265846400.0,3.8
1265932800.0,6.0
1266019200.0,6.6
1266105600.0,5.6
1266192000.0,5.6
1266278400.0,6.4
1266364800.0,8.4
1266451200.0,5.4
1266537600.0,7.2
1266624000.0,5.9
1266710400.0,9.5
1266796800.0,4.0
1266883200.0,7.6
1266969600.0,10.9
1267056000.0,9.7
1267142400.0,8.7
1267228800.0,10.4
1267315200.0,6.5
1267401600.0,11.1
1267488000.0,10.2
1267574400.0,7.3
1267660800.0,8.1
1267747200.0,8.5
1267833600.0,9.8
1267920000.0,5.6
1268006400.0,7.2
1268092800.0,9.4
1268179200.0,6.2
1268265600.0,7.6
1268352000.0,9.8
1268438400.0,9.8
1268524800.0,13.6
1268611200.0,13.4
1268697600.0,13.0
1268784000.0,14.2
1268870400.0,17.8
1268956800.0,13.0
1269043200.0,14.0
1269129600.0,13.7
1269216000.0,12.7
1269302400.0,11.2
1269388800.0,17.2
1269475200.0,14.2
1269561600.0,12.0
1269648000.0,13.0
1269734400.0,13.0
1269820800.0,13.0
1269907200.0,12.5
1269993600.0,8.4
1270080000.0,9.6
1270166400.0,11.4
1270252800.0,11.6
1270339200.0,12.3
1270425600.0,13.8
1270512000.0,16.2
1270598400.0,13.0
1270684800.0,17.2
1270771200.0,18.0
1270857600.0,18.6
1270944000.0,14.3
1271030400.0,13.0
1271116800.0,13.3
1271203200.0,14.7
1271289600.0,13.5
1271376000.0,13.0
1271462400.0,17.7
1271548800.0,19.0
1271635200.0,17.7
1271721600.0,15.6
1271808000.0,13.1
1271894400.0,14.7
1271980800.0,17.7
1272067200.0,21.4
1272153600.0,18.6
1272240000.0,18.9
1272326400.0,20.9
1272412800.0,21.8
1272499200.0,16.1
1272585600.0,16.6
1272672000.0,16.2
1272758400.0,11.4
1272844800.0,12.1
1272931200.0,13.8
1273017600.0,16.3
1273104000.0,13.8
1273190400.0,13.7
1273276800.0,10.5
1273363200.0,13.4
1273449600.0,13.9
1273536000.0,12.1
1273622400.0,12.9
1273708800.0,14.5
1273795200.0,14.2
1273881600.0,18.5
1273968000.0,16.6
1274054400.0,18.9
1274140800.0,20.4
1274227200.0,20.4
1274313600.0,23.7
1274400000.0,24.8
1274486400.0,25.6
1274572800.0,27.0
1274659200.0,28.9
1274745600.0,20.5
1274832000.0,18.2
1274918400.0,17.9
1275004800.0,18.8
1275091200.0,16.5
1275177600.0,20.3
1275264000.0,18.5
1275350400.0,14.6
1275436800.0,22.1
1275523200.0,24.0
1275609600.0,28.2
1275696000.0,26.9
1275782400.0,22.0
1275868800.0,20.2
1275955200.0,18.6
1276041600.0,20.2
1276128000.0,17.8
1276214400.0,22.6
1276300800.0,20.8
1276387200.0,22.0
1276473600.0,18.8
1276560000.0,18.2
1276646400.0,19.8
1276732800.0,22.7
1276819200.0,20.3
1276905600.0,16.0
1276992000.0,20.6
1277078400.0,26.2
1277164800.0,26.5
1277251200.0,26.9
1277337600.0,26.1
1277424000.0,27.1
1277510400.0,28.2
1277596800.0,29.6
1277683200.0,28.6
1277769600.0,28.6
1277856000.0,26.6
1277942400.0,26.5
1278028800.0,23.0
1278115200.0,24.0
1278201600.0,22.5
1278288000.0,23.6
1278374400.0,24.0
1278460800.0,24.1
1278547200.0,22.5
1278633600.0,27.2
1278720000.0,27.0
1278806400.0,23.8
1278892800.0,21.9
1278979200.0,19.2
1279065600.0,21.6
1279152000.0,22.3
1279238400.0,22.1
1279324800.0,21.7
1279411200.0,23.3
1279497600.0,28.8
1279584000.0,28.9
1279670400.0,24.8
1279756800.0,22.0
1279843200.0,21.0
1279929600.0,21.1
1280016000.0,27.9
1280102400.0,26.5
1280188800.0,26.7
1280275200.0,24.1
1280361600.0,21.7
1280448000.0,21.8
1280534400.0,23.8
1280620800.0,22.6
1280707200.0,23.7
1280793600.0,23.0
1280880000.0,20.5
1280966400.0,22.0
1281052800.0,20.5
1281139200.0,22.9
1281225600.0,25.5
1281312000.0,25.1
1281398400.0,17.8
1281484800.0,22.8
1281571200.0,19.8
1281657600.0,18.2
1281744000.0,19.5
1281830400.0,23.8
1281916800.0,26.0
1282003200.0,23.5
1282089600.0,23.2
1282176000.0,22.3
1282262400.0,23.2
1282348800.0,24.4
1282435200.0,24.2
1282521600.0,21.5
1282608000.0,20.5
1282694400.0,16.4
1282780800.0,15.6
1282867200.0,18.6
1282953600.0,18.2
1283040000.0,18.4
1283126400.0,18.5
1283212800.0,20.2
1283299200.0,21.1
1283385600.0,21.4
1283472000.0,21.0
1283558400.0,22.4
1283644800.0,19.5
1283731200.0,20.4
1283817600.0,18.9
1283904000.0,21.4
1283990400.0,21.1
1284076800.0,22.0
1284163200.0,22.3
1284249600.0,20.2
1284336000.0,17.6
1284422400.0,18.7
1284508800.0,17.5
1284595200.0,17.9
1284681600.0,16.2
1284768000.0,17.0
1284854400.0,18.0
1284940800.0,21.2
1285027200.0,21.2
1285113600.0,22.3
1285200000.0,18.7
1285286400.0,13.0
1285372800.0,15.0
1285459200.0,13.4
1285545600.0,15.6
1285632000.0,15.8
1285718400.0,15.5
1285804800.0,16.3
1285891200.0,15.5
1285977600.0,16.7
1286064000.0,16.6
1286150400.0,18.7
1286236800.0,18.3
1286323200.0,17.6
1286409600.0,17.7
1286496000.0,21.2
1286582400.0,16.8
1286668800.0,19.9
1286755200.0,16.6
1286841600.0,13.8
1286928000.0,12.2
1287014400.0,10.6
1287100800.0,12.6
1287187200.0,12.8
1287273600.0,12.5
1287360000.0,15.0
1287446400.0,13.8
1287532800.0,9.2
1287619200.0,11.7
1287705600.0,12.8
1287792000.0,11.1
1287878400.0,10.5
1287964800.0,9.9
1288051200.0,13.5
1288137600.0,16.8
1288224000.0,15.2
1288310400.0,14.8
1288396800.0,14.8
1288483200.0,11.5
1288569600.0,14.2
1288656000.0,13.6
1288742400.0,15.3
1288828800.0,15.3
1288915200.0,15.5
1289001600.0,11.3
1289088000.0,7.4
1289174400.0,8.4
1289260800.0,8.4
1289347200.0,11.0
1289433600.0,13.9
1289520000.0,11.2
1289606400.0,10.2
1289692800.0,6.2
1289779200.0,5.8
1289865600.0,8.2
1289952000.0,8.0
1290038400.0,10.2
1290124800.0,9.7
1290211200.0,6.3
1290297600.0,6.5
1290384000.0,7.2
1290470400.0,7.2
1290556800.0,5.5
1290643200.0,2.2
1290729600.0,3.6
1290816000.0,1.3
1290902400.0,-1.2
1290988800.0,1.0
1291075200.0,1.5
1291161600.0,0.5
1291248000.0,1.1
1291334400.0,3.2
1291420800.0,5.0
1291507200.0,3.4
1291593600.0,0.1
1291680000.0,0.2
1291766400.0,1.9
1291852800.0,6.0
1291939200.0,6.5
1292025600.0,7.5
1292112000.0,4.8
1292198400.0,3.8
1292284800.0,4.0
1292371200.0,6.2
1292457600.0,7.0
1292544000.0,-0.7
1292630400.0,-1.8
1292716800.0,-4.4
1292803200.0,-1.2
1292889600.0,-0.7
1292976000.0,-0.1
1293062400.0,0.3
1293148800.0,-0.4
1293235200.0,-1.9
1293321600.0,2.8
1293408000.0,6.6
1293494400.0,4.2
1293580800.0,8.0
1293667200.0,6.5
