pca1,pca2,label
-0.38153849743032925,-0.5689308865913959,classical
-0.3283293025602486,-0.6296615811778489,classical
-0.30377362288886767,-0.6607655106554584,classical
-0.3136932436043067,-0.5654930203865,classical
-0.28043035985798803,-0.6051099608743313,classical
-0.14604499032940751,-0.6915310652376999,classical
-0.4072832476328643,-0.49831628890479085,classical
-0.2483318173333886,-0.4370139823604987,classical
-0.30268494201645224,-0.5093419725805419,classical
0.0753343388057259,-0.33185785559843856,classical
-0.19642770209065505,-0.5331496413620355,classical
-0.4609642615601385,-0.6760951906931605,classical
-0.14542844768616894,-0.5321617016857491,classical
0.3331201362652713,-0.017460984298890765,classical
-0.07202399741864374,-0.5501135355037131,classical
-0.24243026275010793,-0.21378239725174364,classical
0.16434392762346636,0.13349674534883443,classical
0.035544832747233454,-0.41294679980742516,classical
-0.1735502658784921,-0.11136031160334242,classical
-0.4076092842516845,-0.19378080996877053,classical
0.13747361526682655,-0.11826334276907896,classical
-0.2756451503756055,-0.32485135116143526,classical
-0.3609828470045679,-0.5831865027876121,classical
0.23294199877684924,-0.06563811796129364,classical
-0.5164093300624137,-0.5456163150301574,classical
-0.30254081496395924,-0.583785385653235,classical
0.02161786015945787,-0.3529995197998655,classical
0.08302568576486996,-0.21763446435432884,classical
-0.358316923240215,-0.6244363728492807,classical
-0.2773500362195024,-0.28956485886029465,classical
-0.13969800349159117,-0.5294572360088609,classical
-0.3755635543734111,-0.4372217975645902,classical
-0.3883078697724287,-0.6667986424127254,classical
-0.35259370757919956,-0.6998226278539025,classical
-0.5165820214290244,-0.37630877321120393,classical
-0.1340275298598738,-0.4543078361602231,classical
-0.15738517298362048,-0.4217419806455008,classical
-0.21647977986880104,-0.5313419310939659,classical
-0.24149372534060914,-0.5727083618664975,classical
-0.23050445674426126,-0.48100863508602415,classical
-0.3494869821630691,-0.6013450307315432,classical
-0.08578913515916733,-0.4681769490734026,classical
-0.327737133539787,-0.5529846562452745,classical
-0.041459700072968175,-0.4547703776991983,classical
-0.39856629656662834,-0.6835429099689838,classical
-0.14463167474874164,-0.5922860881881011,classical
-0.3823542330966659,-0.7104127256406605,classical
-0.15308701873850117,-0.21779511913517116,classical
-0.10944387942547765,-0.5078209355761107,classical
-0.2150213837344611,-0.5331186299957332,classical
-0.13596478771078235,-0.581527907603472,classical
-0.13088979395208955,-0.5637740619893349,classical
-0.14336433317100664,-0.3999122974165973,classical
-0.09779795873376003,-0.47354620130819763,classical
-0.10678000375141025,-0.5546985652492051,classical
-0.05006286879469913,-0.4648599145337182,classical
-0.20162858900441874,-0.2784733984656509,classical
-0.06245749880230188,-0.3509957244174279,classical
-0.10708706906013106,-0.3987840741574867,classical
-0.33985005993763334,-0.42490448864546165,classical
-0.2151716797423307,-0.5482499241830643,classical
-0.05338094974143299,-0.4542408302293939,classical
-0.3762001988725685,-0.413840660506289,classical
0.21304494156151899,-0.4197568654831388,classical
-0.12518140403394176,-0.5962592241372807,classical
0.16197783066614932,-0.38703259699670894,classical
0.4088506029742101,-0.3005897384459055,classical
-0.07270172599738106,0.5761332554856734,country
0.15943996271584712,0.6254677751371791,country
-0.07285817964301146,0.2136224880206321,country
-0.29217310750718056,0.27502133410430674,country
0.1549731492026327,0.6493261748817293,country
0.016208952456529646,0.5831087826285845,country
-0.038756039400862974,0.571473193411741,country
0.07413372867657225,0.6438514060845454,country
-0.035414922880018275,0.3534291744228514,country
0.17523507278417436,0.7234899756278117,country
-0.5724773793340965,-0.34114950199195027,country
-0.746764708634721,-0.043423060415173124,country
-0.3643711701976673,-0.21878443908720951,country
-0.3480866132994009,0.3539606145060819,country
-0.38117912122549974,0.4490409915387544,country
0.23205180495998853,-0.053838304237450015,country
-0.04357472519675119,-0.4361881579404736,country
-0.06475233310128192,-0.16507624582619448,country
-0.1930652791103464,-0.01796543136765587,country
-0.36572769342216005,-0.5135355483964607,country
-0.41476293733010655,0.05415206701219093,country
-0.20128147745185035,-0.5639753027973584,country
-0.3553583147386952,-0.364070276440593,country
-0.5913838358749868,-0.3759505618851846,country
-0.3571471852276046,-0.39019348372658974,country
-0.34285673846928527,-0.31815272634446584,country
-0.4884552716775759,-0.4354130584979854,country
-0.11752259513348266,-0.035983357356518385,country
-0.19152526757356905,-0.39264935396332995,country
-0.1174918118976513,-0.4125195590761224,country
-0.47726695183049817,-0.513789212578457,country
-0.3051890644113965,-0.028225025423552912,country
-0.45329328564995025,-0.3077229065504184,country
-0.574348630616839,-0.07993475424433254,country
-0.6911722068425377,0.12485016666142701,country
-0.4235934966630514,0.08326016187919964,country
-0.43768341205141453,-0.39999633486340896,country
-0.4959303425451971,2.434955586019168e-05,country
-0.34261712475090744,0.3382770347185745,country
-0.16302048634592053,0.6210597829064602,country
-0.23508560879084914,0.10953428626689549,country
-0.4472539515673568,0.39805274690798403,country
-0.04061089658833338,0.17735053848352283,country
-0.19297862715591804,0.3616805503331339,country
-0.6421511171587725,-0.09258457726664489,country
-0.5567794635501662,0.30527758131225863,country
-0.270060360478828,-0.18775488464215692,country
-0.05101729126522929,-0.3775037983131992,country
-0.508762008132382,-0.17073280994988355,country
-0.17616711792065445,-0.23566324854778545,country
0.39091039081873546,-0.4828991781631867,country
-0.0010061517583830686,-0.6510503161142153,country
-0.1598378104110976,-0.5722326988075884,country
0.8314600617042378,-0.048511689887749204,country
0.39007092651523273,-0.44371678128429914,country
0.7887087084603912,-0.0996009016990117,country
0.15568474023388051,-0.47490617166148547,country
0.2455483463406,-0.4765754131445144,country
0.6580540532476329,-0.19273514408594286,country
-0.2610137252676783,-0.394898559924451,country
-0.0740216353226155,-0.3811001512744394,country
0.14778763171449577,-0.5445047947485558,country
0.7477012257238486,-0.05793306207228656,country
-0.3550858799285263,-0.39171756111421424,country
-0.11386794986782836,-0.587709885877317,country
-0.38203823032835,-0.5845315401672215,country
0.5076259541742734,-0.3021103263499436,country
-0.4405591213182332,-0.547208372238353,country
-0.07241440646623423,-0.5181098281422879,country
-0.23773172465483888,-0.6529382962045803,country
0.5463251867665679,-0.2532081765868041,country
-0.3065053256532183,-0.551164351379321,country
0.46285857761441457,-0.39652122449288113,country
0.22396219019177158,-0.5321447672600789,country
-0.3025419676153985,-0.5233490379538762,country
0.7540858400695607,0.05870618406031593,country
-0.37132543738981816,-0.5249107975209886,country
0.4451037634270951,-0.44765322298207466,country
-0.47835415667316117,-0.5105242917843256,country
-0.4013086867354087,-0.6128913231233921,country
0.45129407998276316,-0.08070151159131925,country
0.6081395165175904,-0.05957434910866438,country
0.6846379236203133,-0.014119762770715315,country
0.10971555584775032,-0.6395597883877174,country
0.431306922354235,-0.2787896821322596,country
0.16148928381792485,-0.4516896146352092,country
0.36985652644471007,-0.4323906028734078,country
-0.03444803836539104,-0.6592219822999373,country
0.36928286587240794,-0.4309030860411209,country
-0.3191387354413987,-0.6454706117074596,country
0.7060501027710753,-0.2302112080220733,country
-0.32070235318246976,-0.6175398725304482,country
0.8472692438782701,0.10709561791775618,country
-0.2123237692540846,-0.6858482486649893,country
0.2364006453058878,-0.33073192316642724,country
-0.098099879277194,-0.3471332749404422,country
0.5029738493114,-0.10408724871767344,country
-0.0453921068597135,-0.46180264623113526,country
-0.015977215736380578,-0.573444933242414,country
0.7650317121107401,0.11092259718044177,country
-0.4263011302134985,0.3998153224243095,disco
-0.05560922814741903,0.6765133125587248,disco
-0.18470936742337932,0.6740622939550454,disco
0.08100083862894333,0.7003190045164155,disco
-0.33197341515832574,0.6480986027507573,disco
-0.08847601625904841,0.5661788002105732,disco
0.21284229008138436,0.582567363250696,disco
-0.2225883002418479,0.7400289998702622,disco
-0.10895559099059689,0.5403576373484161,disco
-0.08789764097496795,0.49956957313435046,disco
0.0019871564889937707,0.7118619315162641,disco
-0.21302993693470001,0.5144105340806155,disco
-0.26905590186904305,0.6213719316671278,disco
-0.17237398657844238,0.5878891648131399,disco
0.21418089397296397,0.6404958832174806,disco
-0.40407721359023113,0.42222313874525774,disco
-0.06483640952485985,0.5240482331737966,disco
-0.41535670386683693,0.3715182518943291,disco
-0.5609991378891966,0.34414904099029253,disco
-0.3505850223513832,0.25567776466538034,disco
-0.06384396884349935,-0.10907639072297651,disco
-0.3811549908312147,0.5029505860721988,disco
-0.2287465569014858,0.7298016812643758,disco
-0.35808001857650806,0.6267837332275402,disco
-0.20552724269230058,0.4424671408801547,disco
-0.5775780445761975,0.09417983310156829,disco
-0.4595424860844112,0.6281231714097867,disco
-0.6069660425971182,0.45546553428970304,disco
-0.14394980148712916,0.7995573032768828,disco
-0.47987222987639727,0.3622370267372307,disco
-0.16042313469305564,0.6979351676863572,disco
-0.1621386948911273,0.5836853877098007,disco
-0.6383564281702693,0.07282394943924747,disco
-0.024923437449556857,0.40671868729555394,disco
-0.16255185460607838,0.5192157463492082,disco
-0.21780627329509536,0.7023380403714107,disco
0.0017775463334095383,0.7216198777110757,disco
-0.07831566020567333,0.7684819754746764,disco
-0.5109318936411721,0.37297918704104494,disco
-0.49460378612383615,0.13081054242251197,disco
-0.33617358012472714,0.44154193695862626,disco
-0.5124457796684281,0.1244364788788076,disco
-0.0505868712415093,0.31628079288085903,disco
-0.5549461531254568,0.4539572128509573,disco
-0.4410227905887396,0.25996892524187465,disco
-0.3832710789574889,0.3629245772702076,disco
0.24818513681964768,-0.21614358784498044,disco
-0.33120696490840523,-0.5883208853052956,disco
0.6776516901662316,0.05566136111037932,disco
0.555814634920101,0.3311780422454701,disco
0.8560392361192043,0.2293022620697877,disco
0.8451343873291923,0.21426662190412218,disco
0.7579051014775777,0.028852198759695375,disco
0.14267100982394249,0.3452961827062889,disco
0.17475394924866464,-0.1483915842095035,disco
0.24864663088756964,0.037561907379456125,disco
0.44949206648570433,-0.4535035989515379,disco
0.7900024662570936,-0.195763024641298,disco
0.7063269722726697,-0.07870265168656537,disco
0.37768591505322396,-0.05299462493915841,disco
0.7424647413962638,-0.04993133998868947,disco
-0.08123186301513892,-0.10083955871638874,disco
0.15890681213395605,0.24832215099969202,disco
0.3188700496859878,0.5208792761448079,disco
0.04574527298752708,-0.1969175374806217,disco
0.22974246460593742,0.1273518776691404,disco
0.6464106676714634,0.14617760843498126,disco
0.8226024045440682,0.030843310837261006,disco
0.7330821355051054,0.2576409104625416,disco
0.26066310807629073,-0.0016574886316016782,disco
0.8338350255099152,0.18546279644465888,disco
0.740356940930447,0.23808122313820196,disco
0.30907566240792506,0.07823297382782529,disco
0.8002418339384118,0.2505687239246764,disco
0.7317056679687756,0.21126454270009085,disco
0.85985667254581,0.14131246674800022,disco
0.5924583139569268,-0.16916234758793214,disco
0.6864013426811448,0.20639175474345897,disco
0.446776024964515,-0.24040698342478806,disco
0.5720734025985729,0.022831966795606878,disco
0.23739490293873258,-0.26632756703321986,disco
-0.19262066373296277,-0.39441347656294784,disco
0.12096138075531875,0.2753260904413652,disco
0.26474241194306153,-0.2738938843357978,disco
0.10291684266483693,-0.02072826237453408,disco
0.25657481617222094,0.2807538380715034,disco
0.3498116952001991,-0.3245474542410831,disco
0.7599439170488413,-0.11016336023082207,disco
0.8208889697684076,0.10178636398552555,disco
0.819049932175556,-0.04805902415542073,disco
0.7648555077673919,0.2974352667638009,disco
-0.25512592989961913,-0.08468844766282843,disco
0.6133799646766412,0.02894418079291384,disco
0.36366636637784444,-0.04711423198800219,disco
0.786482691422561,0.05447474080185046,disco
0.06771900557423695,-0.1090571728370017,disco
0.493716494826051,0.014697912270724678,disco
0.7149362291660406,0.2096473872530268,disco
0.775273838617083,0.03390316297653687,disco
0.7752738386170825,0.03390316297653721,disco
0.31647757323946574,0.04839797678277343,hiphop
-0.0853032227362352,0.32561552505820573,hiphop
-0.18939053264258068,-0.47597503768394706,hiphop
-0.13128380075907212,0.21293027856424226,hiphop
-0.4758590071457316,0.0990041042556524,hiphop
0.5777655294067836,0.404916537794686,hiphop
-0.13461368056203274,0.36289064984328523,hiphop
-0.010245562452887677,0.22273170757887445,hiphop
-0.22069901636820707,0.0009531310315449875,hiphop
-0.019985260620368695,0.311552756484557,hiphop
0.6355568321393821,0.159542892901815,hiphop
0.4126764816789825,0.002890273560010715,hiphop
0.3866548811826388,-0.15507955802327897,hiphop
-0.32810122752339926,-0.23078213249228693,hiphop
0.5885797640479076,0.1507153401294637,hiphop
0.6913649616011798,0.1496417622442842,hiphop
-0.1282528741071749,0.06890213769812654,hiphop
0.6999464853673556,0.25544123900627225,hiphop
-0.08090298282281962,0.05520747115448591,hiphop
-0.21617668299086382,0.17496406888885543,hiphop
-0.15728614708051616,-0.03072753662786281,hiphop
0.4396917747752393,0.25039206030063005,hiphop
0.2892284296905206,0.007580229142874965,hiphop
0.7640706556417265,0.17582720649200925,hiphop
0.01598018662004151,0.10379012569633407,hiphop
0.3244548179157521,0.28300099630885533,hiphop
-0.439438143335034,0.35950636775168626,hiphop
-0.570672698309514,0.1595255031094053,hiphop
-0.5482993482222773,0.2988641469020314,hiphop
-0.19458091848363637,0.6057565837162696,hiphop
0.21153046563255432,0.7302098887978131,hiphop
-0.3623469912430303,0.750064918269121,hiphop
-0.45623417419556145,0.38106697940593287,hiphop
-0.34154206408579474,0.6894589158460611,hiphop
0.11997121367546494,0.6577015499371475,hiphop
-0.3174470957848604,0.6015401640833468,hiphop
-0.42593657585757205,0.1786070132035878,hiphop
-0.5285176357791677,0.2547198549292416,hiphop
-0.43718292513721835,0.17074666869480803,hiphop
-0.6611904009007471,0.14153720882280207,hiphop
-0.6595977721176424,0.08097523456948535,hiphop
-0.4352504876833752,0.2540826282289927,hiphop
-0.44279049900970124,0.2996260707344423,hiphop
-0.40245419023866597,0.1644307433258216,hiphop
-0.5822822502002906,-0.115423365899719,hiphop
-0.661190400900747,0.1415372088228021,hiphop
-0.434855729565475,0.5121796808727654,hiphop
-0.5381788292942109,0.6544942071981698,hiphop
-0.22848448723843642,0.4929347158188373,hiphop
-0.309557077984373,0.6569993515959457,hiphop
-0.6311168004740292,0.24479992516167745,hiphop
-0.4244116346554814,0.5074660594689534,hiphop
-0.4963269412063514,0.5049890815794883,hiphop
-0.5860087038196287,0.5154137818068643,hiphop
-0.4254063318944384,0.6734711442181135,hiphop
-0.2453138541098671,0.08296442180468298,hiphop
-0.013539933725390028,0.4214674142410675,hiphop
-0.19937144228261508,0.27281722976262496,hiphop
-0.2833004494823613,0.4611022240654937,hiphop
-0.2832148430308415,0.33149409422307063,hiphop
-0.2628490550438352,0.1040571473989425,hiphop
-0.3327519654272253,0.1598192008864614,hiphop
-0.6646958385275589,0.20645180996644152,hiphop
-0.6038752609448547,0.2104783994093411,hiphop
-0.439965969328139,0.29442806539595,hiphop
-0.6227408442037574,0.3475046584826031,hiphop
-0.5775116477537147,0.24636635202408824,hiphop
-0.5850764977033602,0.5260304088226572,hiphop
-0.2990466900996121,0.5441425645958783,hiphop
-0.4165293844591694,0.6836752682122416,hiphop
-0.40062944070560974,0.5734593804586814,hiphop
-0.48088854668482883,0.598750509008805,hiphop
-0.6172495330674709,0.2996529481860611,hiphop
-0.5105046312219097,0.5198053284600538,hiphop
-0.2161376251865857,0.6110973938512838,hiphop
-0.6213172408996771,0.36225716884113957,hiphop
-0.6561170208218963,0.24839637569632841,hiphop
-0.6296748344326457,0.464358182271276,hiphop
-0.6561170208218967,0.2483963756963282,hiphop
-0.7078812640765507,0.28188555546097827,hiphop
-0.5102694670785967,0.5377574390781689,hiphop
-0.09192963577970502,-0.15822327711447234,hiphop
0.5949520289234086,0.1704123412684374,hiphop
0.5751115582033696,0.029528492697196155,hiphop
-0.25066093308235915,-0.1274501154346259,hiphop
0.6992850415568778,0.153423844898406,hiphop
0.035650068175462186,-0.06737570388761942,hiphop
0.5195261560400979,0.3324671000712944,hiphop
0.7097844247601568,0.12200541398823303,hiphop
0.652372686333584,0.29397336369591687,hiphop
0.7393467077703771,0.1259983775754157,hiphop
0.5841412871241822,0.17223915179389163,hiphop
0.49518156470851526,0.10421008043741796,hiphop
0.3929410629195838,0.2172292466991116,hiphop
0.05541232563970545,-0.04705231612288854,hiphop
0.7577544806794128,0.32656848645017356,hiphop
0.44356308077878454,-0.23328591076666239,hiphop
0.7455894540271683,0.14197815337456293,hiphop
0.6248106980763437,0.22411906283754768,hiphop
-0.3896107690794174,-0.16914021716293218,hiphop
-0.29693092919442904,-0.2686265765465876,jazz
-0.2521302320170234,-0.45408430909366765,jazz
-0.19431302325463576,-0.6002644138117266,jazz
-0.21332610916465355,-0.574476050110504,jazz
-0.21294523043778732,-0.43096951299527697,jazz
-0.40613524417380786,-0.46780409450139293,jazz
-0.27155837887029227,-0.6485406633705302,jazz
-0.3213747079888361,-0.4925122707065706,jazz
0.10021248294563097,-0.5712344241195589,jazz
-0.07525353242252332,-0.6934394262157632,jazz
-0.2696995412496929,-0.3580030805542268,jazz
0.6076342303898721,-0.24651702919192942,jazz
0.592380923491572,-0.3041016857401841,jazz
0.4734904860494419,-0.3560754310867602,jazz
-0.3366219890841462,-0.6631578381433029,jazz
0.5800947334575541,-0.3292555983723813,jazz
-0.017541354936286377,-0.5808318975752211,jazz
0.3017874391419762,-0.31953971531906605,jazz
0.6620577195360199,-0.11075749925468417,jazz
0.23755257287242462,-0.49641413856951855,jazz
-0.2174885798078796,-0.5049258594174978,jazz
0.7010737822977954,0.14823508702940716,jazz
-0.183389672145757,-0.4590709545243698,jazz
0.21194556093882394,-0.3565939562154868,jazz
0.35857766901193067,-0.35611700762717613,jazz
0.004378496629069509,-0.5478513098552781,jazz
-0.3134854241868661,-0.3932199429035524,jazz
0.5151239568000464,-0.31527782005651367,jazz
0.3263237630416935,-0.5021507607734277,jazz
0.6197877443166439,-0.24676611131217083,jazz
0.09340480962582917,-0.6198155057731485,jazz
0.49146673666043306,-0.4112025902700626,jazz
-0.04672094013976919,-0.6410257395831085,jazz
-0.019161256523813508,-0.378811816333204,jazz
0.16904038169515362,-0.5192189288292499,jazz
-0.05150886889482254,-0.4916055378457344,jazz
-0.006021251822311711,-0.5531025028880708,jazz
-0.04528337218677717,-0.48862971477228373,jazz
0.505210189426912,-0.4314625625533564,jazz
-0.37923235682295126,-0.5279608613230842,jazz
-0.22816476649094095,-0.533126449210209,jazz
-0.1975555942172862,-0.638792287267688,jazz
-0.057202466809116545,-0.5063159250522952,jazz
0.10558185114686701,-0.566812527045483,jazz
-0.17660341441539554,-0.3861723207460771,jazz
0.036778162298372746,-0.48030501762045485,jazz
-0.1995085068834306,-0.5923089107069035,jazz
0.6531739252108937,-0.1496177112890897,jazz
0.44406914648863133,-0.5475300798070202,jazz
-0.4490601469723829,-0.28160881173644253,jazz
0.1108967381200769,0.44306371942637984,jazz
0.005912651474969418,-0.3716850979578613,jazz
-0.08987877798631866,0.3585664264752874,jazz
0.11253108995761882,-0.4448841998816913,jazz
-0.09018234548958665,-0.11255168627712134,jazz
-0.023969461679478443,-0.4818189916075764,jazz
0.020644401624983214,0.5571236978040358,jazz
-0.2598007381175039,-0.4696714510051349,jazz
-0.09571455881972235,-0.4483637449156956,jazz
-0.3339300136841287,-0.10648182637769232,jazz
-0.20444146338710095,-0.3130936070330439,jazz
0.12969982871030478,0.4297920601102722,jazz
0.046827233276629715,-0.19152774613818138,jazz
0.1226365256136587,0.35604128296209714,jazz
0.3291866240558078,0.14150068817890077,jazz
-0.36275791205467117,-0.5273817825784238,jazz
-0.17323638271251257,-0.3813245413756278,jazz
-0.19735810688042338,-0.5178873623824282,jazz
-0.016906630721490505,-0.4610263846790703,jazz
-0.4893213330175678,-0.31141331086354507,jazz
-0.21185101717170887,-0.3019641841427477,jazz
0.0624097633376584,-0.4532249093499645,jazz
-0.17502121300260834,-0.581120020978086,jazz
-0.17762598897721982,0.45193211338258477,jazz
-0.3469187358516723,0.14936906692961952,jazz
-0.1444579700343907,0.3678123572195698,jazz
-0.17855857667548605,-0.1426556965268719,jazz
-0.1292380210900876,0.19970942588446422,jazz
-0.42692563536315636,0.04107474346441119,jazz
-0.30288705248274433,0.06695850786530602,jazz
-0.07835162534089885,0.2844384921406235,jazz
-0.29534571465187875,0.45352747083866074,jazz
-0.1573101440574798,0.6120213588130345,jazz
-0.08822999902060932,0.5291995237361982,jazz
-0.033202528802879855,0.38297448218578795,jazz
-0.06495281324182609,0.2895004559125164,jazz
-0.3549672024597016,0.38845901957965057,jazz
-0.5389053006023384,0.0788923077714192,jazz
-0.6001708764624356,-0.04820816854294809,jazz
-0.46782456989216187,-0.17691943643410096,jazz
-0.20245944359280652,-0.0885535577643589,jazz
-0.5557835555090272,0.010899975851968413,jazz
-0.6417552483630979,0.018387263416984625,jazz
-0.30006898177690183,-0.03392098173228174,jazz
-0.3961893116650364,-0.756531260786668,jazz
0.38985616765746584,-0.3284456854932377,jazz
-0.1307962119133954,-0.4247889345690921,jazz
-0.3434107677714522,-0.5248061029634026,jazz
0.5737580339350462,-0.1430269605810727,jazz
-0.03449414930034413,-0.5463304152549109,jazz
0.21914632058979933,0.5614362660206553,metal
0.6466081342365477,0.3860020360425909,metal
0.8513072899056862,0.07458330124734842,metal
0.7449589706111645,0.24581935075721248,metal
0.3568989015358154,0.5327443119565458,metal
0.7907339060876337,0.06120924264513299,metal
0.49384652120315825,0.2860171808315656,metal
0.6275317908170718,0.373741210909322,metal
-0.18163512390053446,0.5233025650232487,metal
0.6742915267452096,0.3706236093890495,metal
0.7796420831488099,0.2446253104827918,metal
0.8219576847174456,0.32033801916302984,metal
0.7764397514856843,0.2749806167480008,metal
0.7552206615589044,0.318637199378208,metal
0.7802937752849607,0.17199927811290838,metal
0.808875603298408,0.22707243392996576,metal
0.675226526250232,0.3252077110110725,metal
0.7796641870261403,0.2611347201946092,metal
0.5295140838992666,0.066084639243661,metal
0.7752935141655108,0.2247993232326539,metal
0.7829357303320902,0.22337375120433017,metal
0.7516825269950346,0.2749341867877553,metal
0.6951885780879249,0.0789319274482248,metal
0.7039989866196332,0.3549745947063847,metal
